track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,streams
2NLenE62ndxBwejfgRsxgn,Ikaw lang,6gcteR920pLEynlHzjSRYd,Kiyo,68AJXXkzPkvoyDaZlNK60c,241684,2021-11-26,35,0.705,0.499,7.0,-8.554,1.0,0.0716,0.317,1.52e-05,0.131,0.501,79.993,4016348.0
77iVPjxBy9Q3GgOxVE1UUA,"Halik Sa Hangin - From ""The Killer Bride""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,3S4ZOWVwtEGMcxevA5YZO1,288000,2019-08-12,54,0.505,0.552,11.0,-11.387,0.0,0.0973,0.623,5.24e-05,0.327,0.407,149.467,4014248.0
3tWw8jEXsPeZh7zZoidKuh,"A Whole New World - From ""Aladdin""",0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,5HqGC7cic7FjlXTqt570Z2,159193,2019-05-17,47,0.446,0.297,9.0,-7.965,0.0,0.0293,0.77,0.0,0.104,0.254,81.053,3937594.0
0fzqQpW4G1vxIC1MTlzeY0,Life Puzzle,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,261500,2019-10-25,2,0.719,0.233,4.0,-13.983,1.0,0.0884,0.586,0.0,0.0785,0.361,93.924,3912977.0
3k7SKhwbvE2lAisLx3jZWl,Upuan,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,48g1v0eb7EajOw0t135HrW,276029,2021-05-07,53,0.592,0.692,8.0,-6.534,1.0,0.0321,0.19,0.0313,0.0968,0.538,104.0,3877886.0
37WFUZgkjJKLaISRcX0269,Doors,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4N27rE6ntlJSbUfMP875tu,291340,2020-04-16,52,0.659,0.392,1.0,-6.735,1.0,0.0249,0.159,0.0,0.0953,0.505,74.979,3845491.0
4BAuSlaEdoGkebO9QY2C6Y,Man!,4ZZiDxjlriIvH5WQtzFMVk,Ghetto Gecko,1OOIpHmDWV4naaj4er2ThD,172800,2021-09-10,62,0.561,0.611,1.0,-5.883,1.0,0.342,0.0328,3.06e-05,0.0783,0.399,169.651,3719935.0
6Fh0xf6gIgBJ5FyjAZmmI8,LATINA,2G7VQ1kVhVfNagytlousgm,Al James,1tPqEy6tzVE1eHy0vjbW78,211406,2019-07-19,62,0.841,0.704,4.0,-5.062,0.0,0.0393,0.164,1.33e-05,0.184,0.523,128.055,3677258.0
4ZgZPrrSLi4sIiFkiahuxq,Hanap-Hanap,24fEOzlKhgSNLIcy9NdmwH,James Reid,69NVydj9miAmq0cDe4nMnt,201653,2015-02-14,1,0.714,0.695,9.0,-4.614,1.0,0.0396,0.424,0.0,0.306,0.669,94.99,3652567.0
6FTQJjBTyBmjluSDwzHMNh,Iba (ft. Moira Dela Torre),67IN4cLJ7798gUapyZlmac,Zack Tabudlo,6Omy5SYpfwNZEzoFDh7fbj,255857,2022-02-14,62,0.563,0.799,2.0,-4.599,1.0,0.0358,0.529,0.000241,0.28,0.469,140.045,3589241.0
3o2i5lJIHshmbL62vSzVMv,Nararahuyo,1SrWbIDP84JcSDr0oTBAQw,Matthaios,0rwZF21j5rI8VUpaYa9h9d,156923,2020-10-07,43,0.524,0.331,4.0,-11.344,1.0,0.326,0.622,0.0,0.141,0.407,86.872,3532462.0
6FIEuf1JIzmCtach0gXpeG,Tadhana,3wbCeEPAW6po7J46netxMT,Up Dharma Down,1QpFitywD6FWjFWvTmLOw9,222446,2012-12-07,67,0.685,0.322,6.0,-13.2,1.0,0.0369,0.162,0.0299,0.0809,0.508,155.977,3523384.0
7rrVN7f83kwaz2sGxoFnJY,Christmas in Our Hearts,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,207000,1990,57,0.57,0.292,5.0,-14.408,1.0,0.0293,0.841,0.0,0.137,0.399,72.534,3499966.0
5xd70ihEAM1UA1DnM8af2v,Nandito Lang Ako,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,1bT0QNeT7fKtPCokTIXsR9,303442,2020-09-27,57,0.738,0.51,10.0,-9.119,1.0,0.0826,0.242,0.0,0.101,0.286,94.491,3255474.0
31vGGETvC1zlvuhNumTYZB,Kontrabida,1UvsiRB2EarPibq6XRl9Sv,Pricetagg,7eJOOpkpqJ2qyGTHhe6bri,309786,2019-01-31,51,0.737,0.791,1.0,-2.789,0.0,0.242,0.245,0.0,0.181,0.377,86.008,3187959.0
0pzEVarX9S2ZFYZFhefZhU,Foolish Heart,2tQbSWgZLIB8MXMnsXVRro,Nina,6xN075I3XzG40aEOzWXERj,275733,2002-08-05,54,0.662,0.227,4.0,-11.978,1.0,0.0274,0.525,0.0,0.112,0.318,85.915,3134683.0
6aDYL0klsShJ1NDScruk2G,Stars,4HOEnLufwAqJ2qoJPVnL01,Callalily,3tIU2WCVDgPwnG4MraWwQ6,233306,2006-07-17,57,0.501,0.555,7.0,-7.672,1.0,0.0308,0.296,2.96e-05,0.0859,0.436,126.207,3060183.0
7h4W9blGxYCkKJ3dxPZ84j,Dulo Ng Hangganan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,328303,2019-01-18,63,0.565,0.565,9.0,-8.52,1.0,0.0368,0.494,0.00262,0.127,0.35,136.042,3053113.0
57OKulT8zrb9RbEML2dAM5,Cool Down,24fEOzlKhgSNLIcy9NdmwH,James Reid,6QGOAQXiZqSbVb4JSZEEgG,235555,2017-07-08,0,0.782,0.671,11.0,-6.351,1.0,0.0757,0.307,2.78e-05,0.116,0.456,107.912,3049191.0
6y0BUUOjU4TtqoBwoFwcvU,Kung Wala Ka,6Ww3OMFzCaO33ulKh1LBFN,Hale,2aTG7rVHqmsIOKBggD0g7m,240733,2012,32,0.494,0.347,7.0,-7.191,1.0,0.0266,0.702,0.00239,0.103,0.144,136.332,3015831.0
3yLKvQB94z3o2kiaGuqbTP,Huwag Na Huwag Mong Sasabihin,0jKQrxK2zHqxyOAyIMrUQt,SUD,2euCQoZUL6nf8DhPM7PuqX,274320,2018-10-05,43,0.593,0.346,4.0,-10.128,1.0,0.0363,0.404,0.000686,0.0966,0.17,74.013,3002512.0
6KfGuMyhHwuQtMSBvQ02pI,Paubaya,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,10rSYwOZH2D4t1J3iu70Jz,282490,2020-10-23,61,0.373,0.245,5.0,-12.45,1.0,0.0354,0.766,0.000365,0.0768,0.174,127.067,2972088.0
23pURM1bccelxmpg6hnCro,"Where Have You Been, My Disco?",4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,59DwsdQC5h4nokX1GgDdJ7,217788,2017-10-20,49,0.848,0.637,10.0,-6.831,0.0,0.0422,0.15,1.13e-05,0.146,0.912,120.004,2942086.0
1K3qfNiMOzI5cbILMuWnRN,Pajama Party (Cypher1),1HkpK55jsORzgtOURbOeQH,1096 Gang,26qu71y2e7oTldH96Bb0lv,323476,2021-01-09,55,,,,,,,,,,,,2913808.0
1RGsWrMclCCgKFsQaj6X5D,Yakap sa Dilim,1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,6CJt6Orq8PLXFFAjvD8wyD,188040,2006,61,0.639,0.724,5.0,-2.705,1.0,0.0278,0.104,0.0,0.127,0.523,114.035,2886723.0
59aZ0ioyVrmtdut1KfU5aT,Amatz,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,6uydeIIBbr8sN6XdI3rpuy,234374,2019-03-22,51,0.825,0.496,1.0,-8.562,1.0,0.0503,0.00817,0.000511,0.0827,0.185,127.987,2863350.0
0wUSZjJVblGKntOqBSWMdo,Bawat Daan,543f0NvGig5Moo9XROTUur,Ebe Dancel,4acHD3ykZw3DYLcLW1Mqv3,300240,2015-01-01,60,0.229,0.697,6.0,-5.298,1.0,0.0304,0.0342,0.0,0.0749,0.292,152.236,2856751.0
61sJQh19AcTBrX7P8LWLi0,Passenger Seat (Acoustic),0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,1tMhhFaV9EuD5rQKG9nQJA,273066,2001-09-04,1,0.549,0.437,7.0,-8.64,1.0,0.0313,0.683,1.53e-05,0.224,0.688,153.592,2846394.0
2RzdvVrhZdoa3PyrU0NTLp,Nadarang - Campfire Mix,7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,1Cp6WvebwVCLQ9x1siodOm,234813,2018-03-26,50,0.816,0.539,0.0,-8.247,1.0,0.0378,0.765,7.78e-06,0.102,0.456,118.057,2827612.0
6ww630oYLw8tW9oCziS6Zr,Para Paraan,051S1Ka6cz3BQ5kobDhIvj,M Zhayt,2H24ziDNzdJl7HHMf087Sg,319712,2021-03-27,59,0.831,0.491,0.0,-10.073,1.0,0.0449,0.182,5.59e-05,0.106,0.6,139.975,2766602.0
1tC2PLqLeJXt0VlgOYpc6m,Bawat Piyesa,4eKq7eArL96wSQjaaMg9Ic,Munimuni,0BDVa2cVDEhfy3telrAIux,386000,2019-07-26,63,0.325,0.443,9.0,-6.377,1.0,0.029,0.116,0.0213,0.104,0.171,141.866,2689717.0
5ZpSUdy5wL5Hvwsqz6JCAt,Passenger Seat,0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,6kfmY3SwNpSu8XrNeOVLd5,274245,2011-12-13,65,0.515,0.769,7.0,-5.696,1.0,0.031,0.0456,0.00436,0.0961,0.644,153.046,2660517.0
3u9tIlAnygQGNJ5VuSvTfi,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,7EyFdHaGHh73lOZz1zuFTe,397033,2018-12-04,0,0.804,0.557,0.0,-8.658,1.0,0.163,0.322,0.0,0.106,0.645,100.053,2569151.0
7D4rSZoga8hqJqNOVcPde1,If We Fall in Love,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,20RBKgpWWNoA2xo7CRZfO5,246680,2007-01-19,54,0.568,0.382,5.0,-9.906,1.0,0.0285,0.782,1.03e-05,0.0945,0.3,140.085,2567941.0
3I572cT9kECh41bZz2xPhy,"Susi (From the Film ""GOYO - Ang Batang Heneral"")",4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0kN1b2GSMi06lzG4I6yz60,291983,2016-07-06,49,0.325,0.413,7.0,-7.936,1.0,0.0366,0.291,2.96e-06,0.0689,0.289,165.959,2556656.0
2XYb0tB6gqXObZqNsAoMYk,Paasa - T.A.N.G.A.,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,6jojHOgC3f8MNsBBW9ta4D,239226,2016-10-03,37,0.74,0.604,0.0,-5.245,0.0,0.103,0.423,1.75e-06,0.243,0.323,140.065,2441352.0
7aOgo3FixklrEF0FWCgPLX,Ipagpatawad Mo,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,0c5f8sRmmPQvhNYXwIxqIL,242453,2008-07-02,3,0.291,0.755,5.0,-4.95,0.0,0.05,0.0621,0.0,0.0836,0.457,145.343,2437454.0
0BEpSEV02FM1N5gcw2fsJC,"Kung Ayaw Mo Wag Mo - Recorded at Kodama Studios, Philippines",4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5aw4ypdD3AVVJO8REswpLQ,252037,2019-02-22,47,0.621,0.571,3.0,-8.095,1.0,0.03,0.449,0.0401,0.096,0.4,104.989,2435842.0
5W1v9jC51rDMKevEjqgKZ4,Jopay,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,2TVD825YxuC58o0M6sOgxK,270594,2019-11-21,63,0.348,0.78,6.0,-6.425,1.0,0.0314,0.00032,0.00812,0.0959,0.301,137.619,2420341.0
5QZw4F3N3PvuKNKHm9L20b,Bazinga,3g7vYcdDXnqnDKYFwqXBJP,SB19,4bieHSYaRSMRAoDF47qfSf,202506,2021-07-22,54,0.869,0.922,9.0,-1.452,1.0,0.0953,0.206,0.0,0.831,0.388,115.034,2378357.0
0yRXPoZx4gkGUYDqNwEGOM,Marikit,6kyw9sh7ryjy1GQdPYH3Yd,Juan Caoile,0GzYowLMSHYRj0rP6fBXGF,263333,2020-05-21,0,0.806,0.594,11.0,-7.671,1.0,0.0748,0.577,0.0,0.098,0.787,143.016,2314060.0
3DVnV3LELIUSvrzbofWdMM,Andiyan,2U5mF0PZqGu6glnz55yY0y,John Roa,199k0nQ3FaKMKghEkQ2X4V,248000,2019-07-12,0,0.497,0.156,5.0,-15.291,0.0,0.0395,0.931,5.36e-06,0.123,0.534,97.821,2291764.0
3PCE25CY0e1VMclfDGTXvE,Walang Iba,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,1ScXbQd12edqqd5OjORRbP,272280,2014-01-01,30,0.646,0.337,6.0,-11.472,1.0,0.0365,0.598,0.0,0.102,0.258,143.875,2269632.0
5hyhR9TYBcSnmpSEl455eK,We & Us,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,258266,2018-02-19,58,0.756,0.392,8.0,-8.513,1.0,0.0339,0.767,1.4e-05,0.104,0.154,104.856,2251020.0
459mgeXCLhqviFmgP2pYOo,Ikaw At Ako (Movie Version),0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,3pCXtuVnbtyAFE9WG5kvIi,237195,2019-07-20,43,0.534,0.486,4.0,-9.876,1.0,0.0316,0.666,1.32e-06,0.4,0.369,136.022,2206040.0
5PjjypAmfFPp5Axknx5mJ9,Can't Get Out,6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,7KShP8LdkytN2aPDIbIkR8,245217,2019-11-15,59,0.615,0.379,10.0,-10.588,0.0,0.0514,0.363,0.0,0.109,0.431,137.658,2081032.0
0CijXnAd1xfuuAxFG4gYNx,Gusto Kita Makita,1SrWbIDP84JcSDr0oTBAQw,Matthaios,0wUyof4Ah2xn31PAguAeVb,98666,2021-04-04,50,0.648,0.39,2.0,-11.861,1.0,0.566,0.638,0.0,0.108,0.913,136.259,2041207.0
3FGbfm2NLfCgdDXZTyUDVp,Hanggang sa Huli,4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,4Yjs5ZMEZVyMxivzPfjjsl,289090,2018-11-01,63,0.738,0.465,7.0,-6.987,1.0,0.0467,0.233,1.1e-05,0.135,0.265,110.069,2022824.0
3sm9FJhwOjsdzrfRgIf1ZK,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,3qQ3nCWa76vrQwTRf0sIbO,297932,2018-07-23,0,0.94,0.499,8.0,-10.123,1.0,0.0825,0.535,0.000119,0.0889,0.537,109.962,1901737.0
0aEX0skifH9CAc8HXxShqk,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,7b60u5hxP6t4u25wnwdFux,300893,2018-05-25,0,0.707,0.503,0.0,-8.266,1.0,0.0742,0.171,0.00197,0.0586,0.295,121.931,1842009.0
468iB1VWvEy9ln8M9zdde6,Tayo Na Lang Dalawa,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,4V1wdlWzWsSPbgXrgipsPS,185066,2014-04-20,53,0.52,0.969,1.0,-3.612,1.0,0.0331,4.47e-05,0.00232,0.157,0.63,97.598,1824301.0
3nmRSlzR7xtAo95GjfIahZ,Bibingka,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4fvqIgslOvrYh0aQWwWOK4,306066,2016-10-20,53,0.356,0.229,8.0,-11.985,1.0,0.0328,0.797,0.0,0.112,0.431,204.074,1821747.0
3NFxEhW0A38HCoadVBhwew,Waterfalls,5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,32fnQvGnEoe5N713sR3Za8,254333,2020-07-24,46,0.621,0.563,8.0,-9.18,1.0,0.0653,0.536,0.0,0.0463,0.821,172.077,1778754.0
7I9RoRcJ0N9rvN4p4KWPsH,Paraluman,3Dr5ezvDdYsycy1gfaZWSL,raven,2eKPpTGmSRX3bfBZm9QxiN,224578,2021-02-18,41,0.745,0.497,2.0,-5.767,1.0,0.136,0.00611,0.033,0.183,0.438,75.019,1775543.0
1ycpU8beNm9bXKvy7s25Jl,Gitara,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0SudJuJEQweUzqF3hzeRGx,242826,2005,62,0.768,0.312,7.0,-8.268,1.0,0.034,0.865,1.09e-05,0.0963,0.633,113.469,1764592.0
7DpfL3u92JKKTys5w7jfY7,Starting over Again,5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,2VGSxW3eF2Ass0Qlp7g2PY,246813,2014-01-01,54,0.535,0.441,0.0,-6.481,1.0,0.0293,0.474,1.21e-06,0.108,0.256,119.706,1750389.0
7L8GQLm6e7cGoMMUAgWCVp,Huling Sayaw,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,0HYAcVSUVkfxzHKgHu6DqR,295413,2012,63,0.474,0.871,1.0,-4.013,0.0,0.0405,0.00125,0.0,0.202,0.545,137.102,1748059.0
2xJlJ7vhnt8yBfA4vwcwZW,Pakinabang,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,0GEfyKd50hzLPG93kDgsUd,430349,2019-08-05,1,0.809,0.55,2.0,-10.231,1.0,0.144,0.185,0.0,0.0558,0.837,154.987,1720093.0
4KmkG7fVe8bNBUpCbKCdJQ,Anino,3wbCeEPAW6po7J46netxMT,Up Dharma Down,6eh8MXcxWgYu0SgXdaJapd,298566,2019-01-01,0,0.562,0.787,9.0,-4.018,1.0,0.0282,0.254,0.000152,0.688,0.446,162.027,1692118.0
1nIQVdsw5WeSO4LK0S3zBF,Materyal,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,246960,2017-12-08,58,0.781,0.719,8.0,-5.163,0.0,0.0772,0.162,0.000614,0.0965,0.803,88.999,1688112.0
06ANmvjPpUeh8QQAAAcThx,Isa Pang Araw,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,7jsmAqjoGIfYEfklcRmaR1,220813,2018-07-16,0,0.515,0.715,4.0,-4.04,0.0,0.046,0.277,0.0,0.0725,0.416,141.772,1604534.0
4uyp73pmsVkogpZfKSLdyh,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0rOWcyhZyjvuJs5SParNfY,259317,2018-01-25,42,0.492,0.118,8.0,-8.821,1.0,0.0378,0.864,0.0,0.07,0.234,135.253,1559279.0
0airDlKC7gQNcooMHyIydT,Fly You to the Moon,1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,5GHJ6bygyiZAtYFjYgIUjd,172408,2019-06-30,55,0.419,0.207,1.0,-12.746,0.0,0.127,0.94,3.32e-05,0.352,0.532,80.154,1557044.0
7EoLMCwL7LfLsLF8acLpih,Landas,28B54RKpJrEmDoGSTjsfY6,Magnus Haven,0Q66wsJckZoOdDhdMSlXvy,310481,2020-03-06,37,0.43,0.547,2.0,-7.767,1.0,0.0287,0.222,1.92e-06,0.0842,0.121,149.841,1536967.0
4ZYdtbaKQsa5jSeQYjKoop,KNOW ME,4B65DA1kjKLdgTJydNNDHB,8 Ballin',6bGyTXe3kD6yNgUc2RBy9t,273600,2021-06-18,0,0.772,0.633,7.0,-6.165,0.0,0.0742,0.102,0.0,0.117,0.341,99.982,1526393.0
5JfXvkPqBWrTUBb1OWs1mU,Alam Ko,2U5mF0PZqGu6glnz55yY0y,John Roa,3qmWIVHyUhown0ogL329aC,290023,2019-12-20,1,0.326,0.211,10.0,-15.186,1.0,0.0565,0.809,1.46e-06,0.0691,0.272,68.165,1521494.0
4IvFOa1p68SZOYfnn81vv1,Samalamig,5GdspZ491zr64zzwVJJjJZ,Shehyee,6NfArxsGcyiEJURN4NGgFc,253469,2002-12-18,2,0.859,0.667,4.0,-5.965,0.0,0.269,0.392,0.00016,0.281,0.577,98.028,1489819.0
33NwLcrJHLbENMoDeAPUNi,Bagong Umaga,2UeuiDT17tm6ljs9D4bSMX,Agsunta,1RZlsvEwoIf7QxomIysQnZ,254783,2019-03-29,47,0.595,0.533,10.0,-5.18,1.0,0.0256,0.157,0.0,0.0794,0.466,135.89,1486822.0
21gD3c0BUpor0wkpagps6R,Bumalik Ka Na Sa'kin,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,4xxRoePLdITFIhrzUhmOaQ,216386,2013-06-11,0,0.63,0.585,2.0,-8.581,1.0,0.04,0.00393,0.0,0.0749,0.794,123.99,1470142.0
2Uj9aeKOXPx4cgHrcd9401,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,2jBckVaJetRQeHQqgoLnh4,247968,2018-07-13,0,0.496,0.155,5.0,-8.477,1.0,0.0454,0.899,3.78e-05,0.123,0.158,119.186,1469979.0
5ABJ0rNmVmLsyiPxOEwe9e,Bumalik Ka Na Sa'kin,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,0fWuyWoKTJty03n7xpCrEe,216386,2013-11-08,64,0.63,0.586,2.0,-8.581,1.0,0.04,0.004,0.0,0.0749,0.792,123.995,1467563.0
2ctqjxISMsrkCg7YdGkECu,Normalan,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,2K8iiECJSWOrnctPw0V7MO,223157,2020-02-21,55,0.765,0.438,8.0,-12.356,1.0,0.0558,0.524,1.54e-05,0.194,0.506,114.011,1465384.0
0KeZ6mv7rL5wfF7TuxSUdk,Pahinga,2G7VQ1kVhVfNagytlousgm,Al James,1YBSzwtL5iFhI26fmovaIb,223584,2017-01-27,60,0.785,0.647,11.0,-6.577,0.0,0.0785,0.722,5.03e-05,0.102,0.505,106.072,1457245.0
1bBDyj7kZdMOAMX3czsWFg,Tagpuan - Duet Version,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,74a7YyH2hgbQYyLHJVSak1,275485,2019-06-21,46,0.477,0.202,8.0,-9.764,1.0,0.0314,0.788,0.00052,0.0861,0.272,131.358,1427807.0
1OrPpim6Gl4rmRrHlyUjCn,Ulap,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,3pDZhi35k1EzRx4zzwVaVY,405738,2020-09-13,0,0.655,0.385,1.0,-8.967,0.0,0.0355,0.398,0.00564,0.112,0.429,120.016,1427582.0
23sa0BogsmnZXkXT7bHDYK,Tanging Dahilan,404RA7nuwzYA8WskpMgUp1,Belle Mariano,0X7VQJn05fiB3BKGaxeI3M,188186,2021-12-03,55,0.622,0.426,11.0,-6.011,1.0,0.0304,0.779,0.0,0.0929,0.493,139.936,1416608.0
3SG0qa5JRxmMIee93u9E6I,Urong Sulong,4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,2LvVL6rJZKM6nUutCaRLH3,267000,2018-08-06,0,0.746,0.35,2.0,-8.649,1.0,0.074,0.572,7.29e-06,0.118,0.612,80.026,1413279.0
7rOqvrGASV9CZh20uvGXpq,Take Her to the Moon,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,323440,2018-02-19,53,0.354,0.205,4.0,-7.772,1.0,0.0392,0.917,0.0,0.302,0.17,81.262,1402441.0
4Q6GncsjUTwWoQO6nsdyA6,In My Prison,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,3eDNe3o6BrNtVaYAjmrYf6,219347,2018-07-13,33,0.696,0.817,6.0,-8.014,0.0,0.0363,0.0293,0.0619,0.208,0.705,115.021,1384313.0
2PYdoPLiEIEAwOXZNn1NaQ,Sabi Nang Sabi,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,4L5aiocJDKX1aI9YMfZCHm,264591,2020-12-18,0,0.613,0.671,7.0,-7.169,1.0,0.0488,0.224,0.0,0.101,0.697,150.16,1331098.0
66ZVMnlIAvGM6NIZJ3xweN,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,2BMiO1IMrzF7U1xNcc8H1D,218133,2019-03-22,0,0.57,0.463,0.0,-7.655,1.0,0.317,0.663,0.0,0.092,0.499,119.675,1324435.0
46Ga2kf5pfMcFINTIx0kXI,rainbow,09wV1iFg4DBtreMGzepTaE,Gatton,7xi7Dl3oKoCK8lQeQnyhFd,202835,2021-01-29,62,0.704,0.146,3.0,-13.399,1.0,0.0433,0.898,0.0,0.116,0.521,133.975,1319083.0
5dE2M9Q15O1JMeOODNNgIm,"Bat Ngayon?, Pt.1",6vCnF48qqPHgVMBEvcbgkU,CLR,0TOj6v7D9mPLfDOsZnqnhb,217286,2018-04-01,0,0.835,0.497,9.0,-7.439,0.0,0.0985,0.609,0.000173,0.135,0.717,104.99,1318426.0
20PUUNHvpjjPh92Q6x0DC4,Cebuana,0touaoSr4QOLYxBJ9lmGgK,Karencitta,4UtaE7YCmy5UjQcjn6y1MN,210873,2017-11-02,0,0.84,0.789,0.0,-7.441,0.0,0.181,0.468,1.88e-06,0.108,0.507,98.06,1249204.0
4MmPXbZ5w141AoRUCjYfuF,"214 - Recorded at Kodama Studios, Philippines",6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,5GpbZxL3X1pOeuY9mBgM8o,276769,2019-02-14,0,0.337,0.126,10.0,-12.154,1.0,0.0353,0.904,0.00127,0.149,0.131,139.551,1233356.0
6FFtbC1K2aNeCS376paoHN,Kapangyarihan - feat. SB19,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0UeeygFdIo8k7PgxpLEGWI,269885,2021-08-29,53,0.449,0.746,0.0,-4.937,1.0,0.032,0.0114,0.0,0.186,0.315,147.858,1210626.0
2EGpIoqoqqJLE0MoowpxhS,On Top,24fEOzlKhgSNLIcy9NdmwH,James Reid,6QGOAQXiZqSbVb4JSZEEgG,280714,2017-07-08,0,0.74,0.694,11.0,-5.852,0.0,0.0396,0.259,0.0,0.499,0.293,111.944,1195992.0
3UVmcKKagaUqqruhrnyOiA,"Ikaw Ang Aking Mahal - Recorded at Kodama Studios, Philippines",0a4r2EnsevvHCukoJ1xFwJ,juan karlos,2UmNrBf5Ve976Xix3JWQ5m,342307,2019-02-08,24,0.314,0.505,8.0,-7.595,0.0,0.0374,0.0627,0.000509,0.117,0.201,76.759,1147994.0
1Rt8bwO4rqGvgA1UWM1QXx,New York And Back,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,75T0cEfWxbdMZ42zk8EGUc,173277,2017-01-13,48,0.794,0.354,7.0,-11.632,1.0,0.0306,0.644,3.68e-06,0.127,0.426,106.03,1108210.0
0zANeX4R6uWb82gCQAguOD,Habang Buhay,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,7Mp9hdsWS0vbxKvYkT77hS,244067,2021-09-17,69,0.62,0.668,9.0,-5.719,1.0,0.0305,0.088,0.0,0.362,0.183,118.013,1106886.0
1N0yX1ECt0H4ZvxV1ogXJ8,Pagsuko,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,2ISMIFg2oSwy2QvJgP9kFp,324927,2020-05-14,0,0.791,0.417,9.0,-7.518,1.0,0.0698,0.448,0.000498,0.189,0.518,88.955,1106704.0
55XlSI5d8hMVoNjVkpQpT7,Malayo,3f0X043zSojego7Qn4Yi6U,Ace Banzuelo,5eeDd6LGXrzELl6YR6UvYb,276368,2020-06-05,53,0.421,0.485,7.0,-7.446,1.0,0.0333,0.797,2.02e-05,0.117,0.164,132.172,1089985.0
0x2VgHoxUxKFbIUqQur8Fe,Sino,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,60qph1sDjhgZtPR4IEnu5Y,280426,2018-08-13,3,0.676,0.43,11.0,-10.563,1.0,0.0232,0.168,0.0299,0.109,0.23,104.982,1071949.0
62WcCjrcvRvRCixFFUPFbl,Love Me Instead,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,4aTjEtidxvtjqo7SQqSCky,208773,2014-08-28,0,0.639,0.399,5.0,-7.351,1.0,0.062,0.32,0.0,0.16,0.651,169.68,1069733.0
